order_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
1590,12,3,None,6.62,Interac Transfer,2023-08-20 05:22:05,Completed
1591,22,2,No powdered sugar,20.53,Cash,2023-07-02 19:30:53,In Progress
1592,17,4,Extra syrup,10.88,Interac Transfer,2023-04-23 00:08:48,Completed
1593,10,1,None,18.94,Cash,2023-04-27 22:04:30,In Progress
1594,22,4,None,28.92,Cash,2023-03-01 12:07:35,Completed
1595,1,2,No powdered sugar,26.98,Interac Transfer,2023-12-07 23:05:04,Completed
1596,22,4,None,15.11,Interac Transfer,2023-10-08 15:17:17,Cancelled
1597,18,1,Extra gravy,12.29,Cash,2023-02-09 10:22:17,In Progress
1598,18,5,None,10.86,Interac Transfer,2023-03-01 22:36:15,Cancelled
1599,14,2,Spicy,18.31,Credit Card,2023-01-16 01:36:16,Cancelled
1600,15,4,No powdered sugar,7.86,Credit Card,2023-07-23 23:38:31,Completed
1601,12,2,Spicy,18.73,Credit Card,2023-03-02 15:47:12,Completed
1602,4,5,Extra syrup,5.03,Credit Card,2023-10-20 04:47:54,In Progress
1603,3,4,Spicy,13.1,Credit Card,2023-05-09 02:02:54,In Progress
1604,20,4,Extra gravy,10.5,Interac Transfer,2023-06-18 12:19:37,Completed
1605,12,2,Extra gravy,29.28,Cash,2023-02-17 01:45:34,In Progress
1606,7,2,Spicy,23.18,Interac Transfer,2023-08-07 06:33:02,Completed
1607,11,1,Extra syrup,13.74,Credit Card,2023-01-22 01:40:08,Completed
1608,1,5,None,7.32,Credit Card,2023-07-15 11:45:11,Completed
1609,6,1,Extra gravy,17.92,Interac Transfer,2023-03-30 15:19:40,In Progress
1610,15,4,Spicy,10.34,Interac Transfer,2023-05-16 23:09:55,Cancelled
1611,15,2,Spicy,18.41,Cash,2023-03-02 05:49:15,In Progress
1612,19,4,Spicy,25.88,Credit Card,2023-11-25 16:39:10,Cancelled
1613,11,4,None,20.39,Interac Transfer,2023-08-25 01:50:11,In Progress
1614,2,3,No powdered sugar,20.84,Cash,2023-01-28 07:56:27,Cancelled
1615,14,3,Extra syrup,18.53,Credit Card,2023-04-29 14:07:51,Cancelled
1616,2,4,No powdered sugar,28.18,Credit Card,2023-06-14 11:27:41,In Progress
1617,4,2,Extra syrup,28.3,Credit Card,2023-02-23 23:46:04,In Progress
1618,17,4,Extra syrup,17.82,Interac Transfer,2023-05-11 08:57:14,Cancelled
1619,3,3,Spicy,12.64,Credit Card,2023-07-22 10:39:03,Completed
1620,13,2,Extra gravy,16.49,Credit Card,2023-01-06 05:51:45,Cancelled
1621,9,4,Spicy,9.66,Cash,2023-09-20 01:18:08,Cancelled
1622,7,5,None,20.91,Interac Transfer,2023-06-21 19:36:00,Completed
1623,15,5,Extra syrup,17.5,Cash,2023-04-19 01:55:20,Cancelled
1624,11,4,Extra gravy,7.58,Interac Transfer,2023-07-24 11:50:09,Completed
1625,20,2,Extra syrup,9.94,Credit Card,2023-02-18 12:13:01,Completed
1626,2,4,Extra syrup,16.99,Cash,2023-06-20 01:20:11,In Progress
1627,15,4,Spicy,27.19,Interac Transfer,2023-08-16 14:15:48,Cancelled
1628,14,3,Extra gravy,19.16,Interac Transfer,2023-08-18 04:20:34,Cancelled
1629,20,5,Extra gravy,22.04,Credit Card,2023-04-15 10:54:29,Completed
1630,22,3,Extra syrup,13.48,Credit Card,2023-08-22 16:06:30,Cancelled
1631,11,3,Extra gravy,19.29,Cash,2023-04-06 06:44:36,Completed
1632,3,4,Extra gravy,16.18,Cash,2023-03-09 07:21:04,Cancelled
1633,17,3,Spicy,21.48,Interac Transfer,2023-05-13 11:05:18,Cancelled
1634,12,5,No powdered sugar,6.26,Cash,2023-05-03 12:54:04,Completed
1635,21,3,None,17.33,Credit Card,2023-04-10 21:13:40,Completed
1636,15,5,No powdered sugar,12.4,Cash,2023-08-02 18:49:43,Cancelled
1637,16,3,Extra gravy,13.15,Cash,2023-01-03 14:50:19,Cancelled
1638,5,5,Extra syrup,29.02,Interac Transfer,2023-07-29 13:21:24,Completed
1639,20,3,None,9.57,Credit Card,2023-08-21 06:43:46,In Progress
1640,6,3,None,12.78,Interac Transfer,2023-05-24 15:12:36,In Progress
1641,19,2,Extra syrup,17.75,Credit Card,2023-11-30 12:04:23,Cancelled
1642,5,5,None,26.58,Credit Card,2023-05-19 01:30:09,Cancelled
1643,3,5,Extra syrup,15.42,Interac Transfer,2023-12-17 19:35:43,Cancelled
1644,1,5,None,23.6,Cash,2023-08-28 01:35:48,Completed
1645,6,1,No powdered sugar,26.41,Interac Transfer,2023-03-22 15:33:52,Cancelled
1646,15,3,None,12.75,Cash,2023-05-23 03:49:42,Cancelled
1647,2,5,Spicy,14.82,Interac Transfer,2023-05-13 15:23:36,Cancelled
1648,3,1,Extra syrup,13.91,Interac Transfer,2023-12-25 08:56:08,In Progress
1649,17,2,None,25.82,Cash,2023-07-24 21:59:57,Cancelled
1650,12,5,Extra syrup,6.11,Cash,2023-10-29 17:21:09,Cancelled
1651,18,5,Spicy,12.71,Cash,2023-01-17 10:47:42,Completed
1652,15,1,None,21.99,Interac Transfer,2023-02-20 11:17:06,In Progress
1653,12,3,None,19.14,Cash,2023-12-09 05:00:19,Completed
1654,16,2,Spicy,15.91,Cash,2023-11-12 10:26:10,Cancelled
1655,8,5,Spicy,18.5,Cash,2023-10-01 12:53:45,Cancelled
1656,14,3,Spicy,9.94,Credit Card,2023-06-19 09:00:38,Cancelled
1657,17,2,Extra syrup,15.77,Cash,2023-06-25 03:12:46,Cancelled
1658,21,4,Spicy,17.54,Cash,2023-03-13 23:35:44,Cancelled
1659,8,4,Extra syrup,27.53,Cash,2023-01-06 09:23:23,Completed
1660,15,2,No powdered sugar,11.52,Credit Card,2023-03-21 08:02:04,Cancelled
1661,14,1,None,26.7,Credit Card,2023-11-16 06:20:33,Cancelled
1662,18,2,None,21.11,Cash,2023-04-10 03:56:19,In Progress
1663,20,2,Extra gravy,5.51,Cash,2023-09-06 22:13:43,In Progress
1664,7,1,No powdered sugar,23.12,Cash,2023-11-26 14:59:03,Cancelled
1665,3,1,Spicy,5.89,Cash,2023-01-17 20:54:29,Cancelled
1666,12,3,Spicy,29.93,Credit Card,2023-11-21 13:38:08,Cancelled
1667,21,3,No powdered sugar,26.82,Cash,2023-05-22 00:02:43,Cancelled
1668,3,1,Spicy,12.43,Credit Card,2023-04-04 09:05:33,Cancelled
1669,20,4,Extra gravy,11.44,Interac Transfer,2023-05-11 13:43:11,Cancelled
1670,14,4,Extra syrup,14.54,Credit Card,2023-02-13 13:21:59,Completed
1671,15,2,None,13.9,Interac Transfer,2023-08-14 16:09:41,Completed
1672,14,5,No powdered sugar,14.31,Credit Card,2023-09-02 16:13:42,Completed
1673,7,2,None,12.96,Credit Card,2023-03-31 04:22:27,In Progress
1674,17,2,Extra syrup,20.53,Credit Card,2023-03-29 06:00:38,Cancelled
1675,12,5,No powdered sugar,9.11,Cash,2023-02-18 05:38:31,In Progress
1676,20,1,Extra syrup,26.15,Credit Card,2023-11-21 00:57:18,In Progress
1677,4,4,Spicy,25.31,Cash,2023-11-02 21:44:24,In Progress
1678,9,2,Spicy,16.91,Credit Card,2023-12-11 06:41:06,Completed
1679,6,5,Spicy,26.32,Credit Card,2023-02-10 18:56:18,Cancelled
1680,16,3,Extra syrup,11.18,Interac Transfer,2023-01-09 19:17:50,Cancelled
1681,22,2,Extra syrup,5.44,Credit Card,2023-06-22 21:35:34,In Progress
1682,22,4,Extra syrup,20.48,Cash,2023-03-22 06:48:24,Completed
1683,21,1,None,16.45,Interac Transfer,2023-06-26 18:55:01,In Progress
1684,21,2,Extra syrup,19.18,Interac Transfer,2023-10-30 12:03:58,In Progress
1685,2,2,Spicy,27.48,Credit Card,2023-11-24 05:08:17,Cancelled
1686,8,5,Extra gravy,29.25,Credit Card,2023-02-25 20:46:02,Completed
1687,11,3,Extra syrup,20.86,Interac Transfer,2023-07-14 13:05:45,Cancelled
1688,13,3,Extra gravy,24.1,Cash,2023-02-24 08:55:16,In Progress
1689,17,1,Spicy,7.1,Credit Card,2023-10-17 20:57:16,Cancelled
1690,8,4,Extra syrup,9.02,Interac Transfer,2023-02-23 03:41:14,In Progress
1691,21,1,None,23.33,Cash,2023-07-21 16:53:53,Completed
1692,18,2,None,15.78,Credit Card,2023-06-26 23:23:07,Cancelled
1693,18,2,Extra gravy,16.15,Interac Transfer,2023-08-09 14:14:16,Cancelled
1694,14,3,None,12.72,Interac Transfer,2023-03-06 09:35:46,Cancelled
1695,15,4,None,20.18,Credit Card,2023-04-04 00:00:12,Cancelled
1696,6,5,None,9.63,Cash,2023-03-05 11:33:22,Cancelled
1697,11,4,Spicy,20.67,Cash,2023-01-16 10:12:17,Completed
1698,13,2,None,9.34,Interac Transfer,2023-07-18 21:14:41,Completed
1699,1,5,No powdered sugar,6.6,Cash,2023-12-26 09:52:57,Cancelled
1700,6,4,Extra syrup,13.26,Interac Transfer,2023-11-17 07:04:29,In Progress
1701,9,4,None,10.78,Credit Card,2023-07-21 08:47:29,In Progress
1702,8,5,None,27.22,Cash,2023-02-15 03:00:38,Cancelled
1703,11,2,None,6.37,Credit Card,2023-10-08 20:27:56,Cancelled
1704,22,4,No powdered sugar,9.42,Interac Transfer,2023-02-11 21:49:27,Completed
1705,19,5,None,18.72,Credit Card,2023-06-07 04:31:32,Completed
1706,9,2,None,17.03,Cash,2023-04-28 08:53:41,Cancelled
1707,17,5,Extra syrup,6.15,Credit Card,2023-03-12 11:02:44,Cancelled
1708,12,5,No powdered sugar,5.18,Cash,2023-04-01 21:39:48,In Progress
1709,14,4,No powdered sugar,29.7,Cash,2023-01-31 14:09:30,Completed
1710,15,2,None,21.47,Cash,2023-08-09 09:17:35,Cancelled
1711,16,4,No powdered sugar,14.14,Cash,2023-05-17 18:22:57,Completed
1712,22,1,Extra gravy,16.76,Cash,2023-08-14 15:05:10,Cancelled
1713,22,1,No powdered sugar,11.66,Interac Transfer,2023-05-01 09:17:02,Cancelled
1714,20,2,No powdered sugar,13.62,Credit Card,2023-02-12 12:23:54,Cancelled
1715,1,5,No powdered sugar,21.23,Interac Transfer,2023-06-14 16:09:18,Cancelled
1716,10,4,Spicy,27.07,Credit Card,2023-09-07 14:46:02,In Progress
1717,8,4,Spicy,9.6,Credit Card,2023-04-02 04:50:15,Cancelled
1718,18,2,Spicy,26.01,Credit Card,2023-11-10 19:15:03,In Progress
1719,1,2,No powdered sugar,8.04,Interac Transfer,2023-09-29 09:47:36,In Progress
1720,2,1,Extra gravy,10.37,Cash,2023-03-31 15:49:11,Cancelled
1721,1,3,No powdered sugar,5.93,Cash,2023-09-19 13:47:34,Completed
1722,1,2,None,8.52,Interac Transfer,2023-08-06 08:35:24,Completed
1723,9,3,Extra gravy,27.93,Cash,2023-02-23 19:36:31,Cancelled
1724,13,2,Spicy,16.49,Credit Card,2023-11-04 02:46:48,Cancelled
1725,1,5,Extra syrup,6.94,Cash,2023-04-05 12:32:19,Cancelled
1726,13,5,Extra gravy,28.99,Cash,2023-08-17 22:27:21,Completed
1727,20,1,Spicy,26.97,Cash,2023-03-07 13:35:00,Completed
1728,22,1,Extra gravy,23.87,Credit Card,2023-06-27 19:56:29,Cancelled
1729,7,3,Extra gravy,28.34,Cash,2023-06-20 08:28:26,Completed
1730,2,2,No powdered sugar,10.5,Cash,2023-01-13 20:51:44,In Progress
1731,6,4,None,25.91,Cash,2023-09-04 22:08:46,Completed
1732,7,1,Extra syrup,22.25,Interac Transfer,2023-10-03 22:01:42,Completed
1733,14,4,Spicy,26.74,Interac Transfer,2023-08-08 14:24:28,Cancelled
1734,18,4,Extra gravy,24.92,Cash,2023-02-07 07:10:54,In Progress
1735,15,2,Extra syrup,13.66,Interac Transfer,2023-01-28 21:32:12,Cancelled
1736,2,3,Extra gravy,24.36,Interac Transfer,2023-08-11 18:12:56,Completed
1737,10,2,None,11.56,Credit Card,2023-03-18 00:11:31,In Progress
1738,12,1,Extra syrup,13.21,Interac Transfer,2023-01-31 09:51:25,Cancelled
1739,17,4,Spicy,7.7,Interac Transfer,2023-08-30 16:36:58,Completed
1740,8,2,Extra gravy,28.38,Cash,2023-01-10 10:05:42,In Progress
1741,11,2,None,12.28,Credit Card,2023-02-24 22:27:17,Cancelled
1742,3,2,Extra syrup,18.02,Credit Card,2023-07-11 20:48:05,In Progress
1743,6,1,Extra gravy,14.78,Credit Card,2023-11-05 05:00:21,Completed
1744,9,3,Extra gravy,29.0,Interac Transfer,2023-07-06 21:56:57,Cancelled
1745,6,2,Spicy,13.38,Cash,2023-02-11 17:24:13,Completed
1746,9,1,None,24.46,Credit Card,2023-05-03 21:27:19,In Progress
1747,7,4,No powdered sugar,26.39,Credit Card,2023-01-23 13:33:16,Completed
1748,9,5,Extra gravy,15.89,Interac Transfer,2023-05-06 07:22:17,In Progress
1749,18,1,Extra syrup,14.45,Credit Card,2023-07-03 21:41:03,Cancelled
1750,12,5,Spicy,23.69,Cash,2023-02-13 01:57:29,Completed
1751,8,2,Spicy,27.82,Credit Card,2023-12-04 04:33:33,Cancelled
1752,8,2,Extra gravy,23.87,Cash,2023-03-29 21:55:26,Cancelled
1753,18,1,Extra gravy,10.68,Cash,2023-01-20 04:46:30,Cancelled
1754,20,5,Extra gravy,27.21,Cash,2023-05-11 21:38:06,Cancelled
1755,15,2,No powdered sugar,14.69,Interac Transfer,2023-09-01 16:54:14,Completed
1756,7,4,Extra gravy,19.41,Interac Transfer,2023-02-22 17:41:08,Completed
1757,11,3,None,25.79,Cash,2023-01-28 02:16:08,Cancelled
1758,20,3,Extra syrup,9.71,Cash,2023-12-07 19:48:14,Cancelled
1759,16,2,Extra gravy,24.61,Credit Card,2023-09-13 06:13:54,In Progress
1760,4,5,No powdered sugar,19.9,Credit Card,2023-08-19 18:53:25,Cancelled
1761,6,2,Extra syrup,27.33,Credit Card,2023-02-03 03:34:09,In Progress
1762,22,5,Spicy,9.3,Interac Transfer,2023-03-01 15:50:02,In Progress
1763,3,4,Extra gravy,15.52,Credit Card,2023-05-04 19:22:54,Cancelled
1764,9,5,Extra syrup,25.82,Cash,2023-12-02 16:09:54,Completed
1765,10,2,Spicy,5.48,Cash,2023-05-22 13:37:37,In Progress
1766,14,4,No powdered sugar,7.81,Interac Transfer,2023-12-12 05:36:54,Completed
1767,11,1,None,29.76,Interac Transfer,2023-09-01 07:01:54,Cancelled
1768,18,3,Extra gravy,12.01,Credit Card,2023-10-12 18:56:28,Cancelled
1769,22,2,None,29.39,Interac Transfer,2023-04-15 01:52:36,Cancelled
1770,12,2,No powdered sugar,9.56,Cash,2023-05-08 06:38:37,Cancelled
1771,12,2,Extra syrup,14.03,Cash,2023-04-19 02:41:52,In Progress
1772,13,4,Extra syrup,23.82,Interac Transfer,2023-11-05 13:04:37,In Progress
1773,13,1,No powdered sugar,21.44,Cash,2023-05-06 15:25:11,Completed
1774,19,5,No powdered sugar,19.53,Interac Transfer,2023-05-13 18:58:50,Completed
1775,19,1,Extra gravy,18.25,Cash,2023-06-12 03:27:13,In Progress
1776,14,4,Spicy,26.09,Credit Card,2023-03-20 18:10:04,Cancelled
1777,4,2,None,10.87,Interac Transfer,2023-02-27 17:00:59,Completed
1778,13,3,None,16.06,Interac Transfer,2023-10-28 00:09:04,In Progress
1779,8,2,Extra syrup,8.89,Interac Transfer,2023-02-18 03:30:45,Completed
1780,21,5,Extra syrup,19.9,Cash,2023-08-22 12:32:15,In Progress
1781,19,3,Extra gravy,11.26,Credit Card,2023-12-08 19:04:36,Cancelled
1782,12,2,No powdered sugar,13.35,Interac Transfer,2023-01-19 15:35:03,In Progress
1783,18,3,None,16.78,Cash,2023-12-08 20:32:30,Completed
1784,6,1,Extra gravy,5.67,Interac Transfer,2023-11-25 14:22:02,In Progress
1785,18,4,Extra syrup,7.3,Cash,2023-08-16 18:22:15,Completed
1786,19,2,Extra syrup,22.15,Credit Card,2023-12-22 01:47:04,Completed
1787,22,5,None,15.72,Cash,2023-02-10 11:09:40,Completed
1788,5,1,Extra syrup,26.62,Cash,2023-06-08 20:42:34,Cancelled
1789,9,2,Extra syrup,22.37,Interac Transfer,2023-06-09 16:52:21,Cancelled
1790,3,1,Spicy,5.2,Cash,2023-07-23 12:17:41,In Progress
1791,10,5,No powdered sugar,20.42,Interac Transfer,2023-01-07 14:00:11,In Progress
1792,19,2,Extra syrup,7.34,Cash,2023-08-20 14:42:08,Completed
1793,3,5,Spicy,24.52,Credit Card,2023-06-13 03:22:59,Cancelled
1794,22,3,Extra gravy,29.79,Cash,2023-03-30 06:38:29,In Progress
1795,15,5,Extra syrup,18.28,Interac Transfer,2023-08-09 23:30:16,In Progress
1796,1,3,Extra gravy,22.07,Cash,2023-03-03 05:57:27,Cancelled
1797,7,2,Extra syrup,10.93,Cash,2023-07-19 22:05:28,Completed
1798,12,3,None,15.94,Credit Card,2023-07-02 13:43:41,In Progress
1799,17,2,Spicy,26.4,Interac Transfer,2023-01-15 22:42:45,Completed
1800,21,2,Spicy,9.19,Credit Card,2023-12-27 04:39:24,Cancelled
1801,20,4,None,11.64,Cash,2023-01-27 06:05:15,Cancelled
1802,5,2,No powdered sugar,16.14,Credit Card,2023-10-11 10:05:06,In Progress
1803,4,3,Spicy,22.81,Cash,2023-01-28 14:38:16,In Progress
1804,12,4,Extra gravy,14.4,Cash,2023-10-14 09:37:45,Cancelled
1805,20,4,Spicy,28.19,Credit Card,2023-09-18 11:24:50,Completed
1806,18,2,No powdered sugar,7.36,Credit Card,2023-12-30 10:08:16,Completed
1807,17,5,Extra gravy,14.27,Cash,2023-03-22 13:30:54,Cancelled
1808,19,5,Extra gravy,22.72,Credit Card,2023-06-21 22:28:16,In Progress
1809,9,4,None,10.65,Credit Card,2023-02-24 18:14:41,Cancelled
1810,4,2,Extra syrup,21.41,Cash,2023-05-25 05:33:48,In Progress
1811,21,5,None,9.11,Interac Transfer,2023-06-06 15:46:14,Completed
1812,2,2,Extra syrup,6.4,Credit Card,2023-09-03 16:44:19,In Progress
1813,4,2,None,8.03,Credit Card,2023-03-28 00:04:33,Completed
1814,2,4,Extra syrup,28.25,Interac Transfer,2023-09-30 16:04:54,Cancelled
1815,15,4,Spicy,18.79,Credit Card,2023-11-19 07:30:04,In Progress
1816,2,1,Extra gravy,24.91,Cash,2023-12-15 18:09:44,Completed
1817,4,5,Extra syrup,13.32,Credit Card,2023-07-21 18:24:00,In Progress
1818,6,5,Spicy,19.82,Cash,2023-11-10 09:48:41,Completed
1819,7,5,No powdered sugar,17.37,Interac Transfer,2023-10-08 02:46:21,Completed
1820,10,3,None,28.64,Interac Transfer,2023-09-11 20:26:46,Cancelled
1821,19,2,No powdered sugar,23.69,Interac Transfer,2023-07-29 00:26:36,Cancelled
1822,19,4,Spicy,23.26,Credit Card,2023-04-21 22:00:16,In Progress
1823,22,5,No powdered sugar,6.16,Interac Transfer,2023-06-28 15:10:30,Completed
1824,12,1,No powdered sugar,18.74,Credit Card,2023-02-08 06:54:41,Cancelled
1825,3,5,Spicy,16.67,Credit Card,2023-10-24 21:41:41,In Progress
1826,13,2,Extra gravy,28.2,Credit Card,2023-07-19 05:51:31,Cancelled
1827,18,2,Extra syrup,11.43,Interac Transfer,2023-06-10 17:55:35,In Progress
1828,8,4,None,11.75,Interac Transfer,2023-05-04 04:45:00,Cancelled
1829,21,3,Extra syrup,15.28,Credit Card,2023-12-23 16:32:57,Cancelled
1830,15,4,None,11.08,Interac Transfer,2023-10-13 05:44:32,Completed
1831,1,5,Extra syrup,8.23,Credit Card,2023-10-04 07:17:49,Completed
1832,3,1,No powdered sugar,26.44,Interac Transfer,2023-09-28 18:21:15,Cancelled
1833,8,4,Extra gravy,18.96,Cash,2023-10-20 11:20:38,Completed
1834,4,3,No powdered sugar,26.53,Interac Transfer,2023-05-13 17:32:05,Cancelled
1835,16,4,Extra gravy,25.78,Interac Transfer,2023-12-28 08:56:39,In Progress
1836,10,2,Spicy,12.05,Interac Transfer,2023-01-01 15:44:43,Cancelled
1837,12,5,None,18.69,Credit Card,2023-06-26 00:11:21,Cancelled
1838,14,5,None,7.08,Credit Card,2023-04-27 21:36:16,In Progress
1839,14,5,Spicy,27.88,Cash,2023-03-31 15:08:53,In Progress
1840,2,5,Extra syrup,15.11,Cash,2023-08-04 16:59:59,Completed
1841,5,5,Spicy,14.84,Cash,2023-03-07 01:08:37,In Progress
1842,5,5,Spicy,12.57,Credit Card,2023-01-17 08:11:38,Completed
1843,6,1,Extra gravy,16.52,Cash,2023-09-23 06:45:24,Cancelled
1844,13,3,Spicy,11.29,Cash,2023-11-17 12:17:09,In Progress
1845,9,5,None,14.37,Interac Transfer,2023-01-14 02:46:31,Cancelled
1846,22,3,No powdered sugar,25.0,Cash,2023-12-14 12:29:23,Completed
1847,15,5,Extra gravy,25.86,Interac Transfer,2023-07-12 21:09:56,In Progress
1848,14,4,Extra gravy,12.6,Credit Card,2023-05-24 07:36:25,Completed
1849,7,5,Extra syrup,16.73,Credit Card,2023-12-01 07:26:07,Completed
1850,20,2,No powdered sugar,26.85,Interac Transfer,2023-06-26 14:17:00,In Progress
1851,2,1,Extra gravy,6.32,Cash,2023-09-11 04:16:02,In Progress
1852,7,4,Spicy,27.23,Credit Card,2023-01-24 13:26:16,Completed
1853,6,4,Extra gravy,10.48,Interac Transfer,2023-07-04 14:07:53,In Progress
1854,17,2,Extra gravy,21.96,Credit Card,2023-01-29 17:55:17,Completed
1855,2,5,Extra gravy,19.56,Credit Card,2023-01-04 22:52:55,Cancelled
1856,3,1,Extra syrup,18.82,Cash,2023-09-25 07:27:18,Cancelled
1857,5,4,Extra gravy,26.48,Credit Card,2023-07-19 22:13:05,In Progress
1858,5,1,Extra gravy,7.54,Interac Transfer,2023-12-14 18:07:27,In Progress
1859,1,4,Extra syrup,13.68,Cash,2023-10-26 00:45:20,Cancelled
1860,8,5,No powdered sugar,18.46,Interac Transfer,2023-07-11 01:05:12,Completed
1861,12,4,None,25.28,Interac Transfer,2023-02-28 06:07:37,Completed
1862,4,4,Extra syrup,10.41,Interac Transfer,2023-01-18 04:42:18,Completed
1863,13,3,Extra syrup,25.07,Cash,2023-02-17 23:14:19,In Progress
1864,15,5,Extra gravy,14.99,Credit Card,2023-04-04 04:46:57,Completed
1865,11,2,Extra gravy,9.72,Interac Transfer,2023-12-26 12:37:03,In Progress
1866,10,2,None,23.97,Credit Card,2023-04-27 06:02:20,In Progress
1867,3,5,Extra gravy,7.27,Credit Card,2023-07-01 14:28:54,In Progress
1868,22,2,Spicy,17.87,Interac Transfer,2023-04-18 21:56:58,Cancelled
1869,14,5,Extra gravy,6.6,Credit Card,2023-08-09 15:08:40,Completed
1870,16,2,Extra gravy,13.91,Cash,2023-07-01 03:21:09,In Progress
1871,10,3,Spicy,20.03,Cash,2023-11-26 04:14:48,Completed
1872,10,2,None,18.9,Credit Card,2023-06-12 21:16:55,Cancelled
1873,12,4,Spicy,15.12,Credit Card,2023-07-01 13:02:31,Completed
1874,9,5,Extra syrup,15.73,Cash,2023-06-26 11:57:43,Cancelled
1875,1,1,Spicy,10.67,Credit Card,2023-08-05 22:27:37,In Progress
1876,5,1,No powdered sugar,16.4,Credit Card,2023-02-21 14:03:02,In Progress
1877,20,5,Extra syrup,28.83,Credit Card,2023-11-28 07:17:47,Cancelled
1878,8,3,Extra gravy,26.26,Credit Card,2023-08-01 17:14:17,In Progress
1879,11,2,Extra syrup,8.63,Interac Transfer,2023-12-17 23:52:15,Completed
1880,12,3,None,5.74,Credit Card,2023-10-10 09:15:18,Completed
1881,1,1,None,28.34,Cash,2023-06-08 12:24:16,Cancelled
1882,22,5,Spicy,18.17,Interac Transfer,2023-07-05 21:56:55,Completed
1883,20,5,Extra syrup,18.45,Interac Transfer,2023-10-01 21:11:43,In Progress
1884,11,3,Extra gravy,24.52,Cash,2023-05-03 10:24:55,In Progress
1885,5,3,None,12.87,Credit Card,2023-09-29 05:21:06,In Progress
1886,15,2,Extra gravy,17.05,Interac Transfer,2023-05-07 09:43:25,Completed
1887,5,4,No powdered sugar,29.22,Interac Transfer,2023-07-23 04:14:52,In Progress
1888,12,4,None,21.8,Credit Card,2023-04-27 09:38:16,Completed
1889,5,2,Spicy,8.84,Credit Card,2023-12-14 01:53:48,Cancelled
1890,17,4,No powdered sugar,8.33,Cash,2023-08-03 22:37:31,In Progress
1891,17,1,Extra syrup,10.11,Interac Transfer,2023-09-22 00:23:34,Cancelled
1892,12,4,Extra gravy,24.17,Credit Card,2023-10-07 21:47:00,Completed
1893,15,2,None,12.38,Credit Card,2023-05-04 09:15:07,Completed
1894,15,4,No powdered sugar,5.53,Cash,2023-04-22 23:54:21,Cancelled
1895,6,5,No powdered sugar,28.6,Interac Transfer,2023-12-30 21:26:47,In Progress
1896,12,3,None,9.24,Credit Card,2023-09-01 20:30:40,In Progress
1897,20,1,Extra syrup,5.24,Cash,2023-01-30 20:39:04,In Progress
1898,18,5,Extra syrup,10.93,Interac Transfer,2023-11-27 07:22:57,Cancelled
1899,14,5,Spicy,10.88,Interac Transfer,2023-03-24 16:36:10,Completed
1900,2,2,Extra syrup,15.55,Interac Transfer,2023-11-23 10:31:25,Cancelled
1901,9,3,Spicy,28.01,Interac Transfer,2023-09-20 23:51:41,Completed
1902,5,3,No powdered sugar,26.98,Cash,2023-06-10 19:45:08,In Progress
1903,20,1,None,16.42,Credit Card,2023-08-27 03:00:36,In Progress
1904,1,2,Extra syrup,15.27,Interac Transfer,2023-08-01 23:42:34,Completed
1905,3,1,Spicy,18.88,Interac Transfer,2023-08-25 18:34:40,In Progress
1906,6,4,No powdered sugar,11.09,Credit Card,2023-03-01 02:34:01,Cancelled
1907,5,5,Extra syrup,6.3,Interac Transfer,2023-04-13 12:58:37,Completed
1908,21,1,Extra gravy,28.48,Interac Transfer,2023-10-11 06:42:30,In Progress
1909,5,5,No powdered sugar,9.67,Credit Card,2023-06-30 02:13:08,In Progress
1910,1,2,Extra syrup,9.96,Credit Card,2023-11-25 16:39:12,In Progress
1911,17,4,No powdered sugar,16.81,Interac Transfer,2023-01-13 16:43:41,In Progress
1912,19,2,None,17.29,Credit Card,2023-07-16 08:32:17,Completed
1913,14,4,None,5.46,Cash,2023-06-15 14:37:28,Completed
1914,12,4,None,8.7,Cash,2023-12-22 23:48:27,In Progress
1915,10,5,Extra gravy,14.45,Interac Transfer,2023-04-22 11:51:53,Cancelled
