order_id,customer_id,item_id,quantity,special_request,subtotal,payment_method,order_placed,order_status
1280,1553,12,3,Extra gravy,9.21,Interac Transfer,2023-12-12 15:20:02,Cancelled
1281,1424,17,1,No powdered sugar,14.86,Credit Card,2023-02-10 05:48:44,Cancelled
1282,1612,17,5,Spicy,24.17,Interac Transfer,2023-01-16 03:04:51,Completed
1283,1517,10,5,Extra mustard,28.47,Credit Card,2023-01-01 19:07:47,Cancelled
1284,1691,19,3,Extra gravy,15.68,Interac Transfer,2023-09-23 09:05:08,In Progress
1285,1281,14,2,Extra gravy,24.35,Interac Transfer,2023-08-14 16:17:15,Cancelled
1286,1319,11,4,Spicy,16.76,Credit Card,2023-02-26 18:27:25,In Progress
1287,1737,2,2,Extra gravy,12.38,Interac Transfer,2023-07-25 07:22:26,In Progress
1288,1442,18,5,Extra gravy,23.48,Credit Card,2023-02-05 20:32:18,Completed
1289,1951,7,2,Spicy,24.96,Credit Card,2023-07-02 21:45:55,Cancelled
1290,1314,12,4,No powdered sugar,10.07,Interac Transfer,2023-06-11 18:15:08,In Progress
1291,1876,2,2,Extra mustard,12.63,Interac Transfer,2023-08-27 08:26:09,Cancelled
1292,1965,20,2,Extra mustard,17.37,Credit Card,2023-06-02 00:16:56,Completed
1293,1740,18,2,Extra gravy,9.66,Cash,2023-12-29 22:39:34,Completed
1294,1376,6,2,Extra mustard,28.22,Credit Card,2023-08-26 23:08:51,Cancelled
1295,1288,10,1,No powdered sugar,19.78,Cash,2023-11-16 23:53:21,In Progress
1296,1436,20,5,Extra gravy,8.03,Cash,2023-01-06 01:05:39,Completed
1297,1661,15,4,Extra mustard,9.6,Credit Card,2023-02-14 09:32:49,In Progress
1298,1276,5,5,None,28.86,Credit Card,2023-08-22 01:55:47,In Progress
1299,1709,20,1,None,23.45,Credit Card,2023-10-29 07:28:36,Cancelled
1300,1581,3,1,None,23.36,Cash,2023-11-01 02:17:11,Completed
1301,1502,5,1,None,6.81,Credit Card,2023-08-11 03:08:48,Cancelled
1302,1623,8,1,None,27.38,Credit Card,2023-06-20 23:29:44,Cancelled
1303,1515,8,2,Extra gravy,16.09,Interac Transfer,2023-03-02 07:53:49,Cancelled
1304,1349,8,5,Spicy,21.49,Interac Transfer,2023-12-15 17:00:52,In Progress
1305,1842,12,3,Spicy,28.99,Interac Transfer,2023-04-23 17:09:26,Cancelled
1306,1445,8,4,Extra gravy,7.5,Credit Card,2023-06-26 08:58:51,Completed
1307,1829,11,1,Extra gravy,17.06,Credit Card,2023-05-10 04:30:57,In Progress
1308,1349,14,5,No powdered sugar,6.24,Credit Card,2023-12-14 11:23:52,Cancelled
1309,1606,8,1,Spicy,17.49,Cash,2023-08-01 13:37:58,Completed
1310,1663,10,1,None,11.31,Cash,2023-02-10 01:35:30,Cancelled
1311,1822,7,1,Extra gravy,27.78,Interac Transfer,2023-11-19 20:34:48,Cancelled
1312,1136,17,1,None,14.96,Cash,2023-07-06 02:09:56,Cancelled
1313,1758,4,1,Spicy,20.85,Cash,2023-12-05 18:48:41,In Progress
1314,1898,13,4,Extra mustard,26.51,Cash,2023-07-04 00:53:56,Cancelled
1315,1242,4,5,Extra mustard,29.59,Interac Transfer,2023-10-03 10:48:17,Completed
1316,1542,5,1,Extra gravy,17.6,Interac Transfer,2023-07-13 20:32:39,Cancelled
1317,1039,22,1,No powdered sugar,16.39,Cash,2023-07-30 03:11:38,Cancelled
1318,1228,4,1,None,6.89,Credit Card,2023-08-27 04:03:49,In Progress
1319,1547,18,1,Extra gravy,5.32,Interac Transfer,2023-11-20 03:07:22,Cancelled
1320,1919,6,2,No powdered sugar,20.22,Cash,2023-04-15 06:10:03,Completed
1321,1222,22,2,None,6.64,Credit Card,2023-07-03 01:03:40,Completed
1322,1005,2,3,Spicy,14.51,Credit Card,2023-08-16 18:44:37,Cancelled
1323,1321,11,1,Extra mustard,5.09,Interac Transfer,2023-08-27 22:00:52,Completed
1324,1467,14,3,No powdered sugar,20.38,Credit Card,2023-06-07 12:15:34,Completed
1325,1731,5,4,None,15.64,Interac Transfer,2023-06-21 21:54:09,Cancelled
1326,1074,6,3,Extra gravy,8.18,Cash,2023-09-16 11:00:51,Completed
1327,1003,10,5,None,12.41,Interac Transfer,2023-05-31 22:52:43,Completed
1328,1846,8,2,Extra gravy,19.24,Credit Card,2023-07-12 05:37:32,Cancelled
1329,1645,14,2,Extra mustard,21.42,Interac Transfer,2023-08-03 09:56:23,In Progress
1330,1117,3,1,Extra mustard,16.56,Interac Transfer,2023-10-25 19:43:39,In Progress
1331,1880,12,1,None,25.1,Cash,2023-09-11 00:52:08,Cancelled
1332,1605,16,4,None,7.81,Credit Card,2023-07-25 19:33:00,In Progress
1333,1503,17,4,Extra gravy,7.11,Interac Transfer,2023-06-02 10:57:13,In Progress
1334,1997,1,5,Extra gravy,6.11,Cash,2023-10-09 03:17:21,In Progress
1335,1946,10,1,No powdered sugar,18.4,Cash,2023-07-21 23:54:12,In Progress
1336,1573,10,1,No powdered sugar,22.66,Cash,2023-05-18 07:55:14,Cancelled
1337,1440,21,4,No powdered sugar,8.26,Cash,2023-06-09 21:24:50,In Progress
1338,1193,2,4,None,20.97,Cash,2023-10-07 21:29:53,In Progress
1339,1846,9,4,No powdered sugar,16.92,Interac Transfer,2023-10-14 22:45:09,Cancelled
1340,1714,22,2,None,29.68,Interac Transfer,2023-04-30 08:09:04,Cancelled
1341,1391,13,3,Extra mustard,22.94,Credit Card,2023-08-09 19:30:10,In Progress
1342,1025,16,3,Spicy,21.44,Interac Transfer,2023-01-26 19:28:36,Completed
1343,1434,18,1,Extra mustard,19.26,Credit Card,2023-05-08 23:34:03,Cancelled
1344,1172,19,2,None,29.93,Credit Card,2023-06-18 01:15:31,Cancelled
1345,1299,12,4,None,29.51,Credit Card,2023-11-04 04:25:35,In Progress
1346,1644,8,1,Spicy,18.45,Interac Transfer,2023-01-17 17:03:52,Completed
1347,1325,17,2,Extra gravy,16.38,Cash,2023-01-16 09:33:14,Cancelled
1348,1409,15,5,Extra gravy,16.55,Credit Card,2023-01-25 18:19:25,Cancelled
1349,1117,10,2,Extra gravy,15.71,Cash,2023-07-29 01:10:14,Cancelled
1350,1835,15,1,No powdered sugar,18.28,Credit Card,2023-07-27 16:47:22,Completed
1351,1786,15,3,Extra gravy,11.84,Interac Transfer,2023-07-16 00:38:45,Cancelled
1352,1723,7,4,No powdered sugar,28.17,Credit Card,2023-05-26 06:36:02,Cancelled
1353,1224,13,5,No powdered sugar,17.26,Interac Transfer,2023-01-14 17:57:15,Completed
1354,1531,17,2,Extra gravy,26.05,Cash,2023-04-30 01:35:25,Cancelled
1355,1112,9,1,Extra gravy,16.88,Interac Transfer,2023-07-02 01:11:15,Completed
1356,1139,8,1,Spicy,22.96,Cash,2023-10-26 23:28:24,Completed
1357,1558,20,4,Spicy,13.42,Interac Transfer,2023-04-17 09:37:51,Completed
1358,1000,21,1,No powdered sugar,20.62,Credit Card,2023-01-29 04:43:08,In Progress
1359,1089,18,1,Spicy,17.46,Credit Card,2023-11-29 21:03:08,Cancelled
1360,1653,13,4,No powdered sugar,14.18,Interac Transfer,2023-03-12 16:59:37,Cancelled
1361,1319,16,5,None,27.04,Cash,2023-09-09 21:20:11,Cancelled
1362,1549,9,3,No powdered sugar,7.82,Cash,2023-01-28 01:51:23,Completed
1363,1804,12,3,No powdered sugar,17.17,Cash,2023-07-02 21:16:07,In Progress
1364,1893,12,2,Spicy,9.86,Interac Transfer,2023-06-30 08:30:25,Completed
1365,1138,6,5,None,26.53,Interac Transfer,2023-12-09 08:26:56,Cancelled
1366,1510,19,2,Extra mustard,11.34,Interac Transfer,2023-11-20 00:27:08,Completed
1367,1867,7,3,Extra mustard,20.84,Interac Transfer,2023-11-27 04:43:08,In Progress
1368,1844,3,4,Extra mustard,9.14,Cash,2023-02-15 07:29:49,Cancelled
1369,1258,16,1,None,15.12,Cash,2023-06-19 18:35:41,Completed
1370,1672,18,3,Extra gravy,27.48,Interac Transfer,2023-11-13 05:14:14,In Progress
1371,1901,16,5,None,9.15,Interac Transfer,2023-03-12 07:22:31,Completed
1372,1689,7,3,Spicy,21.58,Cash,2023-03-21 00:14:52,Completed
1373,1009,4,5,No powdered sugar,10.11,Cash,2023-09-26 20:57:42,Cancelled
1374,1260,8,5,No powdered sugar,15.39,Credit Card,2023-02-24 23:09:30,In Progress
1375,1918,13,5,Spicy,18.52,Interac Transfer,2023-10-26 18:35:39,Completed
1376,1649,13,2,Spicy,19.43,Credit Card,2023-11-03 23:05:01,In Progress
1377,1171,17,4,No powdered sugar,20.06,Cash,2023-02-19 18:32:02,Cancelled
1378,1897,17,3,Extra gravy,21.0,Cash,2023-05-27 18:39:57,Cancelled
1379,1012,5,4,Extra gravy,11.79,Interac Transfer,2023-09-24 17:22:01,Cancelled
1380,1167,6,1,Extra gravy,15.03,Credit Card,2023-04-14 01:57:23,In Progress
1381,1641,19,3,Spicy,5.93,Cash,2023-03-24 04:37:26,In Progress
1382,1595,13,4,No powdered sugar,24.22,Credit Card,2023-05-16 12:42:24,Completed
1383,1320,14,4,No powdered sugar,25.93,Credit Card,2023-03-02 07:42:30,In Progress
1384,1318,22,1,No powdered sugar,9.98,Credit Card,2023-06-22 07:52:32,Cancelled
1385,1612,4,5,None,10.04,Credit Card,2023-06-27 00:16:56,Completed
1386,1328,7,3,None,6.05,Credit Card,2023-02-24 23:58:05,In Progress
1387,1784,8,3,Extra mustard,29.26,Interac Transfer,2023-03-24 03:29:40,Cancelled
1388,1776,13,1,None,25.18,Interac Transfer,2023-02-11 14:57:19,Cancelled
1389,1970,6,5,Extra gravy,14.02,Credit Card,2023-11-19 09:11:34,Completed
1390,1910,6,3,Extra gravy,17.05,Interac Transfer,2023-10-24 22:33:05,Cancelled
1391,1919,21,3,Extra gravy,12.3,Cash,2023-08-18 19:58:33,In Progress
1392,1549,3,3,Extra gravy,19.93,Credit Card,2023-01-27 20:38:17,Cancelled
1393,1418,3,5,Extra mustard,22.93,Interac Transfer,2023-06-19 18:06:47,Completed
1394,1605,13,1,Extra gravy,16.18,Interac Transfer,2023-11-30 04:46:05,Cancelled
1395,1094,22,3,Spicy,26.84,Cash,2023-01-07 08:22:57,Cancelled
1396,1816,2,4,Spicy,17.93,Cash,2023-06-27 05:40:03,In Progress
1397,1580,16,5,Spicy,8.61,Cash,2023-06-02 17:52:28,In Progress
1398,1317,22,2,None,20.56,Cash,2023-07-30 13:05:57,In Progress
1399,1955,6,1,No powdered sugar,16.56,Credit Card,2023-07-14 16:51:48,In Progress
1400,1235,8,4,Extra mustard,28.39,Interac Transfer,2023-08-02 17:55:03,Cancelled
1401,1945,8,3,Spicy,14.8,Interac Transfer,2023-01-30 17:40:41,In Progress
1402,1333,6,2,Spicy,15.07,Cash,2023-05-04 13:34:09,Cancelled
1403,1884,14,1,Extra gravy,21.27,Interac Transfer,2023-01-06 17:57:57,In Progress
1404,1375,3,5,Spicy,18.17,Interac Transfer,2023-11-22 23:38:59,In Progress
1405,1458,10,2,Extra gravy,14.36,Interac Transfer,2023-09-18 07:21:15,In Progress
1406,1136,3,2,Extra gravy,29.74,Cash,2023-12-15 01:57:54,Cancelled
1407,1929,12,4,No powdered sugar,12.55,Interac Transfer,2023-05-10 12:55:18,In Progress
1408,1587,17,1,None,11.94,Interac Transfer,2023-08-06 17:38:54,Cancelled
1409,1994,5,4,Extra gravy,26.61,Interac Transfer,2023-11-05 13:05:10,In Progress
1410,1546,20,4,Extra gravy,5.08,Credit Card,2023-10-29 07:50:43,In Progress
1411,1512,9,3,No powdered sugar,10.03,Credit Card,2023-03-13 17:08:17,Completed
1412,1295,21,5,Extra gravy,19.76,Interac Transfer,2023-08-05 10:00:39,In Progress
1413,1319,20,2,Extra mustard,9.06,Interac Transfer,2023-07-03 17:53:38,Cancelled
1414,1917,7,1,None,29.65,Interac Transfer,2023-12-09 20:51:04,Completed
1415,1571,22,5,Extra mustard,16.6,Interac Transfer,2023-01-08 17:48:03,Cancelled
1416,1831,4,5,Spicy,19.93,Interac Transfer,2023-11-26 04:36:49,Cancelled
1417,1348,13,1,None,9.01,Interac Transfer,2023-08-11 10:23:22,Completed
1418,1839,13,5,Spicy,12.23,Credit Card,2023-02-21 05:55:53,In Progress
1419,1778,10,3,Extra gravy,20.37,Cash,2023-08-21 03:33:09,Completed
1420,1872,18,5,No powdered sugar,18.74,Interac Transfer,2023-05-04 14:15:13,Cancelled
1421,1228,17,3,Extra mustard,24.61,Interac Transfer,2023-08-23 07:13:46,In Progress
1422,1269,20,2,Spicy,11.73,Interac Transfer,2023-02-27 08:05:47,Completed
1423,1827,20,2,Extra gravy,21.34,Cash,2023-08-19 23:20:06,Cancelled
1424,1797,13,4,Extra mustard,12.27,Interac Transfer,2023-12-04 20:03:38,In Progress
1425,1290,17,3,Extra mustard,19.67,Interac Transfer,2023-05-10 23:08:19,Cancelled
1426,1724,22,2,Spicy,20.13,Cash,2023-01-12 09:26:19,In Progress
1427,1164,4,5,Extra gravy,8.05,Interac Transfer,2023-09-12 01:06:07,In Progress
1428,1004,1,1,No powdered sugar,18.72,Cash,2023-08-29 09:48:04,Completed
1429,1850,1,1,Spicy,5.3,Cash,2023-11-09 16:43:04,In Progress
1430,1378,15,3,Extra mustard,17.53,Interac Transfer,2023-01-08 03:20:15,Cancelled
1431,1077,13,4,Extra mustard,22.44,Credit Card,2023-01-30 18:14:45,In Progress
1432,1409,17,5,None,6.82,Credit Card,2023-01-04 13:32:38,Cancelled
1433,1573,8,3,Extra gravy,28.47,Interac Transfer,2023-05-08 07:14:34,In Progress
1434,1131,18,1,None,16.47,Cash,2023-11-02 12:48:20,In Progress
1435,1600,13,3,No powdered sugar,28.46,Cash,2023-11-17 09:31:50,Completed
1436,1748,14,5,Spicy,7.68,Cash,2023-04-01 07:01:23,In Progress
1437,1041,8,2,Extra mustard,28.75,Interac Transfer,2023-12-14 16:42:52,In Progress
1438,1088,8,5,Extra gravy,7.73,Credit Card,2023-07-07 10:05:21,Cancelled
1439,1401,15,2,Extra mustard,16.54,Cash,2023-10-12 08:08:54,Cancelled
1440,1295,13,2,None,28.45,Cash,2023-06-15 13:48:46,Cancelled
1441,1839,7,2,None,10.82,Interac Transfer,2023-03-20 02:11:09,In Progress
1442,1294,5,3,Spicy,5.87,Credit Card,2023-06-10 08:33:20,Cancelled
1443,1615,17,1,Extra gravy,24.83,Credit Card,2023-09-06 19:54:57,Cancelled
1444,1525,16,3,Extra gravy,19.9,Interac Transfer,2023-07-10 20:09:46,In Progress
1445,1799,2,1,Spicy,17.85,Credit Card,2023-06-03 11:44:12,Cancelled
1446,1690,22,5,None,5.86,Interac Transfer,2023-07-20 19:17:39,Completed
1447,1636,18,4,None,21.33,Cash,2023-11-18 18:15:04,Completed
1448,1421,17,5,None,9.29,Interac Transfer,2023-09-27 21:20:23,Cancelled
1449,1864,7,3,Extra mustard,28.28,Cash,2023-02-02 11:16:56,Cancelled
1450,1022,13,3,No powdered sugar,22.14,Interac Transfer,2023-10-04 20:04:26,Cancelled
1451,1574,18,1,None,22.68,Cash,2023-03-09 00:33:14,In Progress
1452,1142,14,3,No powdered sugar,10.81,Cash,2023-02-02 01:43:14,Completed
1453,1992,18,2,No powdered sugar,27.02,Interac Transfer,2023-05-30 19:05:46,Completed
1454,1664,13,3,Extra gravy,18.44,Cash,2023-10-13 10:18:15,Cancelled
1455,1144,11,1,Spicy,26.43,Credit Card,2023-01-31 08:07:58,Cancelled
1456,1224,21,1,Extra mustard,11.77,Interac Transfer,2023-01-01 22:51:48,In Progress
1457,1502,21,2,No powdered sugar,23.89,Credit Card,2023-06-08 03:09:53,In Progress
1458,1961,16,1,Extra mustard,19.36,Cash,2023-08-01 00:13:31,Completed
1459,1973,17,4,Extra gravy,6.21,Cash,2023-12-15 00:31:15,In Progress
1460,1820,8,5,None,15.13,Cash,2023-10-01 13:56:21,Completed
1461,1615,19,3,No powdered sugar,9.6,Interac Transfer,2023-12-09 21:32:14,Cancelled
1462,1103,20,4,Spicy,13.98,Cash,2023-09-20 19:58:18,Cancelled
1463,1946,15,3,Extra gravy,14.58,Credit Card,2023-06-14 13:23:52,Completed
1464,1038,9,4,Extra mustard,16.87,Credit Card,2023-06-10 05:37:38,Cancelled
1465,1946,20,3,None,20.01,Interac Transfer,2023-12-22 19:17:22,In Progress
1466,1197,10,2,Extra mustard,19.27,Credit Card,2023-11-06 05:56:40,Cancelled
1467,1645,12,1,Spicy,5.97,Interac Transfer,2023-05-28 15:55:58,Cancelled
1468,1578,21,1,No powdered sugar,23.77,Interac Transfer,2023-07-01 20:27:21,Completed
1469,1390,20,2,Spicy,28.73,Cash,2023-01-23 19:36:10,In Progress
1470,1178,1,4,Extra mustard,13.72,Credit Card,2023-03-26 19:29:17,In Progress
1471,1967,20,5,Extra mustard,9.49,Credit Card,2023-01-15 21:23:13,Cancelled
1472,1553,9,4,Spicy,18.5,Credit Card,2023-03-26 23:30:54,Cancelled
1473,1447,22,1,Spicy,22.62,Cash,2023-04-07 07:17:54,In Progress
1474,1499,15,5,Spicy,21.97,Interac Transfer,2023-07-29 20:21:19,In Progress
1475,1014,1,3,None,20.3,Credit Card,2023-08-04 16:04:20,Completed
1476,1622,12,5,Extra mustard,8.66,Credit Card,2023-12-08 22:39:24,Cancelled
1477,1668,3,4,Extra gravy,25.92,Credit Card,2023-03-14 06:42:27,Cancelled
1478,1288,11,2,None,15.64,Credit Card,2023-01-22 19:54:41,In Progress
1479,1477,2,3,None,10.54,Cash,2023-12-08 14:12:59,Completed
1480,1230,16,4,None,7.16,Interac Transfer,2023-07-08 12:26:53,In Progress
1481,1922,9,3,Extra gravy,15.42,Credit Card,2023-08-21 16:34:03,Cancelled
1482,1419,15,5,Spicy,20.45,Credit Card,2023-03-12 16:48:50,Cancelled
1483,1156,12,1,Extra mustard,21.63,Interac Transfer,2023-11-10 19:41:30,Cancelled
1484,1549,1,4,No powdered sugar,29.07,Cash,2023-07-18 16:38:29,Cancelled
1485,1440,13,2,No powdered sugar,8.83,Cash,2023-10-25 16:54:57,Completed
1486,1096,14,5,Extra mustard,29.64,Cash,2023-03-27 07:34:38,Cancelled
1487,1996,8,4,Extra gravy,21.37,Cash,2023-05-28 20:02:24,In Progress
1488,1410,8,2,No powdered sugar,16.36,Credit Card,2023-08-31 18:48:24,Completed
1489,1950,12,4,None,27.2,Interac Transfer,2023-09-09 10:37:46,Completed
1490,1288,1,5,No powdered sugar,22.36,Interac Transfer,2023-06-22 13:07:44,Cancelled
1491,1253,11,4,Extra mustard,13.72,Interac Transfer,2023-09-07 03:38:26,Completed
1492,1195,8,3,None,27.1,Cash,2023-02-26 14:24:27,Cancelled
1493,1597,10,5,No powdered sugar,21.67,Cash,2023-12-16 21:48:19,Completed
1494,1833,19,4,Extra mustard,22.47,Interac Transfer,2023-11-28 14:15:31,Completed
1495,1521,11,1,Extra gravy,27.41,Credit Card,2023-05-02 22:26:12,In Progress
1496,1516,7,4,Extra mustard,16.21,Cash,2023-05-19 20:18:15,In Progress
1497,1634,11,3,Extra gravy,21.42,Credit Card,2023-09-27 20:04:29,In Progress
1498,1841,17,2,None,23.62,Interac Transfer,2023-08-13 06:06:33,Completed
1499,1864,1,2,Extra mustard,16.35,Cash,2023-10-01 23:23:47,In Progress
1500,1117,21,2,Spicy,7.09,Credit Card,2023-03-17 05:06:25,In Progress
1501,1805,21,1,Spicy,24.29,Cash,2023-12-09 09:59:11,In Progress
1502,1908,8,3,Spicy,6.2,Interac Transfer,2023-02-25 19:27:55,Completed
1503,1158,6,5,Spicy,22.95,Interac Transfer,2023-03-20 11:53:46,Cancelled
1504,1814,22,2,Spicy,27.77,Interac Transfer,2023-06-21 20:47:43,In Progress
1505,1227,18,3,Extra gravy,13.67,Credit Card,2023-03-24 23:42:57,Completed
1506,1876,6,4,Extra mustard,7.55,Cash,2023-04-04 08:23:56,Completed
1507,1215,5,1,None,10.82,Cash,2023-02-16 03:42:51,Cancelled
1508,1947,13,3,Spicy,19.06,Cash,2023-03-24 04:43:34,In Progress
1509,1695,19,3,Spicy,28.57,Interac Transfer,2023-03-19 18:55:49,Completed
1510,1014,22,5,None,17.81,Credit Card,2023-12-14 16:12:58,Completed
1511,1156,8,3,None,7.82,Interac Transfer,2023-01-10 20:12:55,Completed
1512,1647,9,5,Spicy,20.69,Interac Transfer,2023-08-19 08:37:59,Cancelled
1513,1260,17,1,Extra gravy,23.32,Credit Card,2023-03-29 02:20:51,In Progress
1514,1156,3,1,None,14.83,Interac Transfer,2023-07-17 09:23:19,Completed
1515,1046,19,4,Extra mustard,23.04,Interac Transfer,2023-08-17 06:07:05,Completed
1516,1323,11,5,Extra mustard,13.12,Cash,2023-04-09 21:28:08,Completed
1517,1843,17,5,Extra gravy,24.73,Credit Card,2023-07-04 18:39:31,Completed
1518,1684,21,2,No powdered sugar,13.53,Credit Card,2023-10-15 13:57:46,In Progress
1519,1129,19,2,Extra gravy,11.4,Cash,2023-10-19 09:37:09,In Progress
1520,1410,2,4,Spicy,26.98,Credit Card,2023-12-23 04:31:09,Completed
1521,1094,8,1,No powdered sugar,18.71,Cash,2023-09-27 21:51:41,Completed
1522,1626,19,2,Spicy,12.13,Interac Transfer,2023-07-13 10:03:10,Completed
1523,1754,7,3,Extra mustard,28.38,Credit Card,2023-03-30 10:25:44,Cancelled
1524,1931,17,1,None,22.27,Credit Card,2023-03-10 16:18:58,Cancelled
1525,1291,6,3,Spicy,10.52,Interac Transfer,2023-08-17 20:29:50,Cancelled
1526,1793,19,5,Extra mustard,20.37,Interac Transfer,2023-08-13 01:13:34,Completed
1527,1810,6,1,Extra gravy,26.76,Credit Card,2023-02-06 09:48:23,Cancelled
1528,1282,2,4,Spicy,22.4,Credit Card,2023-03-16 08:27:39,In Progress
1529,1068,6,5,Extra mustard,11.12,Credit Card,2023-04-04 15:49:30,Cancelled
1530,1659,5,5,None,21.22,Cash,2023-05-29 22:49:14,Completed
1531,1010,19,3,Spicy,20.48,Credit Card,2023-05-18 09:35:19,In Progress
1532,1253,20,5,Extra mustard,25.52,Credit Card,2023-11-28 06:43:23,Completed
1533,1841,4,2,Spicy,9.45,Interac Transfer,2023-04-28 13:53:16,In Progress
1534,1871,22,1,None,22.49,Interac Transfer,2023-06-04 02:09:02,Cancelled
1535,1549,17,2,Spicy,5.68,Cash,2023-01-30 12:38:37,Cancelled
1536,1133,11,3,Spicy,22.4,Interac Transfer,2023-09-13 07:53:12,In Progress
1537,1711,4,3,Extra mustard,29.01,Credit Card,2023-10-01 16:10:25,In Progress
1538,1022,13,1,No powdered sugar,9.36,Credit Card,2023-11-24 18:19:36,Completed
1539,1814,20,5,Spicy,12.78,Cash,2023-04-12 19:07:26,In Progress
1540,1345,17,4,No powdered sugar,19.57,Interac Transfer,2023-06-14 22:03:29,Completed
1541,1301,9,3,Extra gravy,23.31,Interac Transfer,2023-05-25 06:45:07,In Progress
1542,1362,4,1,Spicy,13.61,Interac Transfer,2023-06-25 17:27:44,In Progress
1543,1395,14,4,No powdered sugar,21.61,Cash,2023-04-17 10:36:57,Cancelled
1544,1217,19,5,Extra gravy,27.48,Interac Transfer,2023-07-17 02:33:24,Cancelled
1545,1140,3,3,Extra mustard,23.16,Interac Transfer,2023-12-01 16:46:02,Completed
1546,1615,14,1,Spicy,22.78,Interac Transfer,2023-01-20 17:54:37,Completed
1547,1957,8,1,Extra mustard,14.55,Credit Card,2023-10-19 22:54:01,Completed
1548,1209,1,1,Extra gravy,27.79,Cash,2023-06-27 05:18:25,In Progress
1549,1984,10,3,Extra mustard,11.93,Credit Card,2023-04-03 04:51:36,In Progress
1550,1992,18,4,Extra mustard,10.13,Cash,2023-03-01 15:26:27,Completed
1551,1622,16,1,None,14.11,Interac Transfer,2023-06-30 14:42:19,In Progress
1552,1615,8,5,Extra gravy,21.25,Credit Card,2023-03-07 19:57:27,Cancelled
1553,1827,1,1,Extra mustard,26.54,Interac Transfer,2023-12-08 05:53:54,In Progress
1554,1682,12,4,No powdered sugar,8.3,Interac Transfer,2023-07-01 15:03:41,Cancelled
1555,1459,8,3,Extra gravy,25.35,Cash,2023-05-11 14:30:15,Completed
1556,1355,16,1,None,25.32,Interac Transfer,2023-05-30 08:31:19,In Progress
1557,1323,18,1,Spicy,19.67,Credit Card,2023-01-01 05:05:29,Completed
1558,1132,4,5,Extra mustard,24.02,Cash,2023-09-18 23:08:34,Cancelled
1559,1887,6,5,No powdered sugar,9.55,Cash,2023-10-06 02:58:24,Completed
1560,1804,12,1,None,9.24,Credit Card,2023-04-29 07:35:12,Cancelled
1561,1839,9,1,Extra gravy,26.57,Interac Transfer,2023-08-14 03:09:09,Cancelled
1562,1126,15,5,Extra mustard,17.45,Interac Transfer,2023-03-18 10:12:26,Completed
1563,1105,16,4,None,11.15,Interac Transfer,2023-10-15 19:06:17,Cancelled
1564,1603,12,2,None,22.22,Interac Transfer,2023-05-09 07:38:16,Completed
1565,1798,14,2,No powdered sugar,27.3,Interac Transfer,2023-01-18 05:55:31,Completed
1566,1377,13,1,Spicy,20.81,Cash,2023-07-07 19:32:51,Completed
1567,1904,2,5,Spicy,13.68,Cash,2023-08-02 01:54:03,Cancelled
1568,1050,3,3,Spicy,17.08,Credit Card,2023-01-14 06:20:12,Cancelled
1569,1028,22,3,Extra gravy,23.81,Interac Transfer,2023-12-25 06:55:54,In Progress
1570,1461,10,2,None,6.69,Interac Transfer,2023-04-24 21:07:04,Completed
1571,1295,9,4,Extra gravy,10.43,Interac Transfer,2023-10-18 19:55:21,Completed
1572,1296,20,2,None,16.56,Credit Card,2023-01-19 14:05:54,Completed
1573,1725,8,1,No powdered sugar,20.11,Interac Transfer,2023-07-11 20:25:23,Completed
1574,1778,10,4,No powdered sugar,13.48,Cash,2023-05-05 15:22:38,Completed
